ParticipantId,gender,Experimental_condition,wave,round,position,order,match,int_corr,samerace,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,imprace,imprelig,income,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,dec,attr,sinc,intel,fun,amb,shar,like,prob
254,0,2,11,21,12,15,0,-0.39,0,23,25,15,20,20,10,10,1,7,7,7,7,7,5,7,5,2,22,7,8,3,37240.00,2,6,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,,0,7,6,5,7,5,2,6,5
254,0,2,11,21,12,14,0,-0.11,0,27,50,10,10,10,10,10,1,10,10,10,10,10,10,9,9,2,22,7,8,3,37240.00,2,6,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,,0,6,6,6,5,5,5,5,7
254,0,2,11,21,12,17,0,0.77,1,27,25,20,25,20,10,0,0,3,4,,4,7,,3,1,2,22,7,8,3,37240.00,2,6,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,,0,6,3,5,3,3,3,4,3
254,0,2,11,21,12,9,0,-0.25,0,24,20,20,25,25,5,5,1,8,8,8,8,8,8,8,8,2,22,7,8,3,37240.00,2,6,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,,0,3,5,5,3,5,2,3,3
254,0,2,11,21,12,20,0,0.11,1,22,10,15,25,15,15,20,0,7,,9,,8,6,4,2,2,22,7,8,3,37240.00,2,6,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,,0,5,5,7,3,5,3,3,5
254,0,2,11,21,12,21,0,0.29,0,22,35,40,5,5,7,8,1,8,8,7,8,7,9,8,8,2,22,7,8,3,37240.00,2,6,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,,0,5,6,6,3,3,3,3,3
254,0,2,11,21,12,1,0,0.38,1,27,20,20,15,25,10,10,0,5,5,7,5,5,5,5,5,2,22,7,8,3,37240.00,2,6,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,,0,5,9,8,6,8,2,3,5
254,0,2,11,21,12,2,0,0.23,0,28,20,30,10,20,0,20,1,5,9,8,7,6,5,8,5,2,22,7,8,3,37240.00,2,6,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,,0,5,7,6,8,5,2,4,5
254,0,2,11,21,12,10,0,0.37,1,34,30,10,30,10,5,15,0,3,6,6,5,6,4,4,4,2,22,7,8,3,37240.00,2,6,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,,0,8,3,3,2,3,2,3,3
254,0,2,11,21,12,3,0,0.09,0,27,20,20,15,15,12,18,1,6,9,8,7,7,7,7,6,2,22,7,8,3,37240.00,2,6,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,,0,5,7,9,8,9,5,7,5
254,0,2,11,21,12,13,0,0.16,0,28,20,18,20,17,10,15,0,5,10,7,4,4,4,5,4,2,22,7,8,3,37240.00,2,6,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,,0,8,7,5,5,7,3,6,5
254,0,2,11,21,12,8,0,0.27,0,28,23,18,21,18,10,10,0,6,8,8,6,5,6,6,6,2,22,7,8,3,37240.00,2,6,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,,0,4,4,5,5,6,5,3,3
255,0,2,11,21,13,5,0,0.19,0,29,30,25,18,18,4,5,0,6,5,5,8,4,8,5,1,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,6,7,6,6,6,6,6,6
255,0,2,11,21,13,7,0,0.28,0,24,30,10,20,20,10,10,0,2,4,6,4,6,4,4,3,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,6,6,6,6,6,6,6,6
255,0,2,11,21,13,20,0,0.3,0,21,25,10,25,5,10,25,1,5,5,6,5,5,5,5,5,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,6,6,7,6,7,6,6,6
255,0,2,11,21,13,12,0,0.24,0,26,24,16,28,14,8,10,0,7,6,5,5,4,6,5,3,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,6,6,6,6,6,6,6,6
255,0,2,11,21,13,13,0,0.06,0,25,60,20,0,20,0,0,0,6,6,6,4,5,,6,0,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,6,6,6,6,6,6,6,6
255,0,2,11,21,13,6,0,-0.12,0,32,25,15,20,25,10,5,0,7,6,5,5,5,2,5,3,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,5,5,5,5,5,5,5,5
255,0,2,11,21,13,8,0,-0.25,0,25,27,15,28,10,10,10,0,5,5,7,3,6,4,2,6,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,6,6,6,6,6,5,6,5
255,0,2,11,21,13,19,0,0.13,0,25,25,20,30,15,5,5,1,8,7,8,5,6,7,6,2,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,6,6,7,6,7,5,6,5
255,0,2,11,21,13,17,0,0.18,0,27,20,20,20,15,5,20,0,5,4,4,3,5,2,6,3,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,6,6,7,6,7,6,6,6
255,0,2,11,21,13,16,0,0.36,0,23,25,15,20,20,10,10,0,6,7,7,5,5,5,5,2,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,6,7,7,7,7,6,7,6
255,0,2,11,21,13,15,0,-0.16,1,27,50,10,10,10,10,10,1,9,9,9,9,9,9,9,6,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,6,7,7,6,7,6,6,6
255,0,2,11,21,13,18,0,0.31,0,27,25,20,25,20,10,0,1,7,7,,8,,,8,5,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,6,7,7,6,7,6,6,6
255,0,2,11,21,13,10,0,-0.25,0,24,20,20,25,25,5,5,1,3,3,3,3,3,3,3,3,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,5,5,5,5,5,5,5,5
255,0,2,11,21,13,21,0,-0.5,0,22,10,15,25,15,15,20,0,7,,7,,8,7,4,4,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,5,6,7,5,7,5,5,5
255,0,2,11,21,13,1,0,-0.02,1,22,35,40,5,5,7,8,1,7,7,5,5,6,9,7,6,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,5,5,5,5,5,5,5,5
255,0,2,11,21,13,2,0,-0.02,0,27,20,20,15,25,10,10,0,5,7,3,4,5,5,5,5,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,6,6,6,6,6,6,6,6
255,0,2,11,21,13,3,0,-0.3,1,28,20,30,10,20,0,20,0,7,4,7,4,7,3,4,3,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,6,7,7,7,6,5,6,5
255,0,2,11,21,13,11,0,0.38,0,34,30,10,30,10,5,15,0,3,6,6,4,4,5,4,4,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,6,6,6,6,6,6,6,6
255,0,2,11,21,13,4,0,0.22,1,27,20,20,15,15,12,18,1,5,9,8,7,7,6,6,6,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,7,7,7,7,7,6,7,5
255,0,2,11,21,13,14,0,-0.24,0,28,20,18,20,17,10,15,0,5,10,8,4,6,4,5,4,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,6,7,7,6,6,6,7,6
255,0,2,11,21,13,9,0,0.33,0,28,23,18,21,18,10,10,0,5,7,6,5,5,4,5,4,2,26,10,3,1,36594.00,1,7,3,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,,0,6,6,6,6,6,6,6,6
256,0,2,11,21,7,20,0,0.55,0,29,30,25,18,18,4,5,0,7,6,8,5,5,8,7,1,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,7,7,6,5,5,5,6,8
256,0,2,11,21,7,1,0,0.66,0,24,30,10,20,20,10,10,0,4,8,8,5,9,,6,7,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,6,7,6,5,6,4,6,7
256,0,2,11,21,7,14,0,0.05,0,21,25,10,25,5,10,25,1,6,5,7,6,5,6,6,6,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,6,6,7,4,6,5,6,5
256,0,2,11,21,7,6,0,-0.06,0,26,24,16,28,14,8,10,1,7,8,9,7,8,8,8,7,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,6,5,6,7,6,5,6,7
256,0,2,11,21,7,7,0,-0.39,0,25,60,20,0,20,0,0,0,7,7,7,7,,,7,2,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,6,6,6,6,7,4,5,6
256,0,2,11,21,7,21,0,0.3,0,32,25,15,20,25,10,5,1,8,7,8,7,8,3,7,5,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,4,7,7,4,6,6,6,6
256,0,2,11,21,7,2,1,-0.06,0,25,27,15,28,10,10,10,1,7,7,8,6,9,6,6,6,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,1,8,7,7,6,7,7,8,7
256,0,2,11,21,7,13,0,0.17,0,25,25,20,30,15,5,5,1,7,8,8,7,7,6,7,3,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,6,7,7,6,5,7,6,7
256,0,2,11,21,7,11,0,0.16,0,27,20,20,20,15,5,20,0,7,5,7,3,10,2,3,2,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,6,5,7,5,6,5,6,6
256,0,2,11,21,7,10,1,-0.32,0,23,25,15,20,20,10,10,1,8,7,7,7,7,7,7,7,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,1,6,8,6,7,6,5,7,7
256,0,2,11,21,7,9,0,-0.58,1,27,50,10,10,10,10,10,1,9,9,9,9,9,9,6,6,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,5,7,6,4,5,4,5,8
256,0,2,11,21,7,12,0,0.45,0,27,25,20,25,20,10,0,1,7,6,,6,6,7,8,4,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,7,7,7,7,7,6,6,7
256,0,2,11,21,7,4,0,0.25,0,24,20,20,25,25,5,5,1,6,6,6,6,6,6,6,6,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,7,8,7,6,7,6,6,7
256,0,2,11,21,7,15,0,-0.06,0,22,10,15,25,15,15,20,1,6,,7,7,,8,5,3,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,4,6,7,6,5,5,5,5
256,0,2,11,21,7,16,0,0.64,1,22,35,40,5,5,7,8,1,6,7,6,6,5,5,6,6,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,7,4,5,3,5,4,3,2
256,0,2,11,21,7,17,0,-0.22,0,27,20,20,15,25,10,10,1,6,6,6,6,5,5,6,3,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,6,7,7,6,5,5,6,6
256,0,2,11,21,7,18,1,-0.13,1,28,20,30,10,20,0,20,1,6,8,8,8,7,7,7,6,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,1,7,7,6,7,5,3,7,8
256,0,2,11,21,7,5,0,0.2,0,34,30,10,30,10,5,15,1,7,8,8,7,6,8,7,5,1,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,7,6,6,6,5,7,7,6
256,0,2,11,21,7,19,0,-0.3,1,27,20,20,15,15,12,18,1,5,8,8,7,6,6,6,7,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,5,6,7,4,6,6,5,5
256,0,2,11,21,7,8,0,-0.23,0,28,20,18,20,17,10,15,1,6,10,7,5,6,4,6,5,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,7,7,7,7,6,5,7,7
256,0,2,11,21,7,3,0,-0.11,0,28,23,18,21,18,10,10,0,6,8,9,6,7,4,6,5,2,24,4,6,5,62997.00,2,6,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,,0,5,6,7,4,7,5,5,4
257,0,2,11,21,11,3,0,0.64,1,29,30,25,18,18,4,5,0,7,6,7,5,8,1,6,1,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,5,7,8,6,8,0,3,0
257,0,2,11,21,11,5,0,0.46,0,24,30,10,20,20,10,10,0,6,8,8,8,8,8,7,6,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,5,7,7,7,7,2,3,2
257,0,2,11,21,11,18,0,0.56,1,21,25,10,25,5,10,25,1,6,6,7,5,6,7,6,7,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,5,5,6,6,6,6,4,3
257,0,2,11,21,11,10,0,0.7,1,26,24,16,28,14,8,10,0,6,5,4,5,3,6,5,4,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,3,5,6,6,6,2,6,2
257,0,2,11,21,11,11,0,0.55,1,25,60,20,0,20,0,0,0,7,6,6,6,,8,7,2,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,5,6,6,6,6,7,6,3
257,0,2,11,21,11,4,0,0.88,1,32,25,15,20,25,10,5,0,5,5,5,5,5,,5,4,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,2,7,8,5,8,0,3,0
257,0,2,11,21,11,6,0,0.23,1,25,27,15,28,10,10,10,0,8,8,7,7,5,4,4,4,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,6,6,7,7,7,8,6,4
257,0,2,11,21,11,17,0,0.75,1,25,25,20,30,15,5,5,0,6,6,6,6,5,7,5,2,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,3,4,6,5,5,6,3,2
257,0,2,11,21,11,15,0,0.74,1,27,20,20,20,15,5,20,1,6,7,5,5,6,7,8,6,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,3,5,6,4,6,7,3,2
257,0,2,11,21,11,14,0,-0.21,0,23,25,15,20,20,10,10,1,8,8,8,8,8,7,7,6,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,7,7,7,7,7,6,6,5
257,0,2,11,21,11,13,0,0.21,0,27,50,10,10,10,10,10,1,10,10,10,10,10,10,9,6,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,4,7,9,6,9,6,6,5
257,0,2,11,21,11,16,0,0.8,1,27,25,20,25,20,10,0,1,7,7,,8,,7,7,5,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,6,7,8,8,7,8,7,5
257,0,2,11,21,11,8,0,0.29,0,24,20,20,25,25,5,5,1,8,8,8,8,8,8,8,9,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,5,7,7,7,7,8,5,2
257,0,2,11,21,11,19,0,0.42,1,22,10,15,25,15,15,20,0,7,,8,,,,5,2,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,3,5,6,5,7,6,3,2
257,0,2,11,21,11,20,0,0.26,0,22,35,40,5,5,7,8,1,8,6,7,6,6,6,7,6,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,3,4,6,3,7,3,3,1
257,0,2,11,21,11,21,0,0.59,1,27,20,20,15,25,10,10,0,4,5,6,5,6,5,5,2,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,4,5,6,6,7,5,4,2
257,0,2,11,21,11,1,0,0.42,0,28,20,30,10,20,0,20,1,7,8,6,6,6,5,7,5,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,5,7,7,9,9,3,5,3
257,0,2,11,21,11,9,0,0.74,1,34,30,10,30,10,5,15,1,6,7,7,7,6,6,5,4,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,7,8,8,7,7,6,6,3
257,0,2,11,21,11,2,0,0.3,0,27,20,20,15,15,12,18,1,6,7,6,6,6,6,6,5,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,5,7,9,8,10,2,5,0
257,0,2,11,21,11,12,0,0.42,0,28,20,18,20,17,10,15,1,9,10,7,7,10,5,8,7,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,7,7,7,7,6,6,7,5
257,0,2,11,21,11,7,0,0.26,0,28,23,18,21,18,10,10,0,7,7,6,6,5,5,6,7,2,24,9,5,6,46608.00,2,5,1,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,,0,3,5,5,5,5,6,5,3
258,0,2,11,21,5,18,0,0.18,0,29,30,25,18,18,4,5,0,8,7,8,8,8,6,7,2,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,0,5,3,9,4,4,3,3,1
258,0,2,11,21,5,20,0,0.1,0,24,30,10,20,20,10,10,0,7,6,5,6,7,6,8,6,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,0,8,6,5,2,5,,5,6
258,0,2,11,21,5,12,0,0.36,0,21,25,10,25,5,10,25,1,7,6,6,5,6,7,8,6,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,0,6,8,7,5,4,2,5,6
258,0,2,11,21,5,4,1,0.1,0,26,24,16,28,14,8,10,1,6,10,9,8,8,5,7,5,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,1,7,10,10,6,3,9,8,8
258,0,2,11,21,5,5,1,0.58,0,25,60,20,0,20,0,0,1,8,7,8,8,,,8,3,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,1,8,9,10,5,4,9,7,6
258,0,2,11,21,5,19,0,0.12,0,32,25,15,20,25,10,5,0,5,7,7,7,7,,5,4,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,0,4,6,6,5,9,,4,5
258,0,2,11,21,5,21,0,0.35,0,25,27,15,28,10,10,10,0,7,6,8,7,5,4,4,3,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,1,5,6,10,8,7,7,7,4
258,0,2,11,21,5,11,1,0.42,0,25,25,20,30,15,5,5,1,8,8,8,9,6,6,9,3,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,1,5,9,8,7,,8,7,5
258,0,2,11,21,5,9,0,0.38,0,27,20,20,20,15,5,20,1,5,7,6,6,7,4,7,6,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,0,5,6,10,2,3,3,4,3
258,0,2,11,21,5,8,1,0.1,0,23,25,15,20,20,10,10,1,8,8,8,8,8,7,8,6,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,1,7,9,9,8,6,,7,5
258,0,2,11,21,5,7,1,0.58,0,27,50,10,10,10,10,10,1,10,9,9,9,9,6,10,6,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,1,9,10,8,6,7,7,7,7
258,0,2,11,21,5,10,1,0.26,0,27,25,20,25,20,10,0,1,7,7,7,9,,,8,4,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,1,6,10,9,9,4,5,6,5
258,0,2,11,21,5,2,0,-0.17,1,24,20,20,25,25,5,5,1,7,7,7,7,7,7,6.5,7,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,0,4,10,10,3,3,2,5,5
258,0,2,11,21,5,13,0,0.2,0,22,10,15,25,15,15,20,1,8,,8,,,8,5,3,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,0,5,4,8,2,3,3,4,6
258,0,2,11,21,5,14,0,0.13,0,22,35,40,5,5,7,8,1,8,6,5,4,4,4,5,5,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,0,4,3,7,3,6,,5,4
258,0,2,11,21,5,15,0,0.54,0,27,20,20,15,25,10,10,0,5,6,5,5,5,5,4,2,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,0,6,5,9,4,6,2,5,3
258,0,2,11,21,5,16,0,0.42,0,28,20,30,10,20,0,20,0,7,6,7,2,7,2,6,3,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,1,9,6,8,10,,,7,2
258,0,2,11,21,5,3,0,0.35,0,34,30,10,30,10,5,15,1,7,7,7,6,6,4,6,5,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,0,4,7,9,6,7,,5,7
258,0,2,11,21,5,17,0,0.43,0,27,20,20,15,15,12,18,1,5,8,8,7,6,6,6,5,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,0,4,5,9,2,4,4,4,6
258,0,2,11,21,5,6,1,0.33,0,28,20,18,20,17,10,15,1,7,9,8,9,6,7,9,7,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,1,9,10,9,9,8,,8,5
258,0,2,11,21,5,1,0,0.08,0,28,23,18,21,18,10,10,0,5,8,7,8,6,7,6,7,2,25,9,1,10,37881.00,1,6,1,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,,1,6,7,9,3,6,4,7,6
259,0,2,11,21,1,14,0,0.39,1,29,30,25,18,18,4,5,0,4,5,8,6,8,4,4,1,2,25,10,2,2,48944.00,2,7,1,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,1,7,8,9,6,7,4,7,5
259,0,2,11,21,1,16,0,0.19,0,24,30,10,20,20,10,10,0,8,7,8,5,6,5,5,2,2,25,10,2,2,48944.00,2,7,1,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,0,5,6,7,5,5,3,4,3
259,0,2,11,21,1,8,0,0.58,1,21,25,10,25,5,10,25,0,,,,,,,,,,25,10,2,2,48944.00,2,7,1,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,0,7,8,8,5,8,4,5,4
259,0,2,11,21,1,21,0,0.72,1,26,24,16,28,14,8,10,1,10,10,10,10,10,10,10,10,2,25,10,2,2,48944.00,2,7,1,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,0,7,2,8,8,5,7,8,3
259,0,2,11,21,1,1,1,0.24,1,25,60,20,0,20,0,0,1,8,8,8,9,,,9,10,1,25,10,2,2,48944.00,2,7,1,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,1,7,3,10,10,7,7,8,10
259,0,2,11,21,1,15,0,0.59,1,32,25,15,20,25,10,5,1,6,5,5,3,5,5,8,8,1,25,10,2,2,48944.00,2,7,1,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,0,7,7,8,6,5,6,7,4
259,0,2,11,21,1,17,0,0.5,1,25,27,15,28,10,10,10,0,9,1,6,3,4,2,1,1,2,25,10,2,2,48944.00,2,7,1,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,0,5,1,8,4,5,2,5,1
259,0,2,11,21,1,7,0,0.52,1,25,25,20,30,15,5,5,0,7,7,9,7,8,6,6,2,1,25,10,2,2,48944.00,2,7,1,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,0,5,7,8,5,5,2,5,3
259,0,2,11,21,1,5,0,0.19,1,27,20,20,20,15,5,20,0,5,5,7,4,9,8,6,7,2,25,10,2,2,48944.00,2,7,1,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,,1,7,8,8,5,7,6,7,6
